route_id,stop_sequence,stop_name,community,node_id,stop_lat,stop_lon,location_type,location_precision
local-bus:vrt-61,3,Island Hwy at Wilfert Rd,View Royal,island-hwy-at-wilfert-rd,48.45257,-123.46278,dock,stop
local-bus:vrt-61,4,Jacklin Rd at Sunridge Valley Dr,Colwood,jacklin-rd-at-sunridge-valley-dr,48.43548,-123.51428,dock,stop
local-bus:vrt-61,5,Langford Exch Bay A,Langford,langford-exch-bay-a,48.44533,-123.50575,dock,stop
local-bus:vrt-61,6,Sooke Rd at Brownsey Blvd,Sooke,sooke-rd-at-brownsey-blvd,48.37834,-123.72201,dock,stop
local-bus:vrt-64,1,SEAPARC Recreation Centre,Sooke,seaparc-recreation-centre,48.38628,-123.7088,dock,stop
local-bus:vrt-64,2,Langford Exch Bay A,Langford,langford-exch-bay-a,48.44533,-123.50575,dock,stop
local-bus:vrt-64,3,Jacklin Rd at Sunridge Valley Dr,Colwood,jacklin-rd-at-sunridge-valley-dr,48.43548,-123.51428,dock,stop
local-bus:vrt-65,1,Douglas St at Pandora Ave,Victoria,victoria,48.42771,-123.36446,town,stop
local-bus:vrt-65,2,Douglas St at Kelvin Rd,Saanich,douglas-st-at-kelvin-rd,48.44964,-123.37376,dock,stop
local-bus:vrt-65,3,Hwy 1 at Helmcken Rd,View Royal,hwy-1-at-helmcken-rd,48.46446,-123.43038,dock,stop
local-bus:vrt-65,4,Veterans Memorial Pky at Station Ave,Langford,veterans-memorial-pky-at-station-ave,48.44597,-123.49652,dock,stop
local-bus:vrt-65,5,Otter Point Rd at Ayre Rd,Sooke,otter-point-rd-at-ayre-rd,48.37852,-123.72453,dock,stop
local-bus:vrt-70,1,Swartz Bay Ferry Terminal,Victoria,swartz-bay,48.6886,-123.4114,dock,stop
local-bus:vrt-70,2,Legislature Exchange (Downtown Victoria),Victoria,victoria,48.42771,-123.36446,town,stop
local-bus:vrt-71,1,Legislature Exch Bay C,Victoria,legislature,48.41827,-123.36805,dock,stop
local-bus:vrt-71,2,Canora Rd at Summergate Blvd,Sidney,sidney,48.65017,-123.4006,dock,stop
local-bus:vrt-72,1,Swartz Bay Ferry Terminal,Victoria,swartz-bay,48.6886,-123.4114,dock,stop
local-bus:vrt-72,2,Legislature Exchange (Downtown Victoria),Victoria,victoria,48.42771,-123.36446,town,stop
local-bus:vrt-75,1,Legislature Exch (Belleville St) Bay G,Victoria,legislature,48.41827,-123.36805,dock,stop
local-bus:vrt-75,2,Tanner Rd at Bella Vista Dr,Central Saanich,central-saanich,48.55436,-123.39503,dock,stop
local-bus:vrt-76,1,Swartz Bay Ferry Terminal Bay D,North Saanich,swartz-bay,48.6886,-123.4114,dock,stop
local-bus:vrt-76,2,Royal Oak Exch Bay H,Saanich,royal-oak-exch-bay-h,48.4987,-123.38597,dock,stop
local-bus:vrt-83,1,James White Blvd at Fifth St,Sidney,sidney,48.65017,-123.4006,dock,stop
local-bus:vrt-83,2,W Saanich Rd at Durrance Rd,Saanich,w-saanich-rd-at-durrance-rd,48.55061,-123.4399,dock,stop
local-bus:vs-41,1,Enderby: Mill & George,Enderby,enderby,50.550556,-119.139444,town,community centroid
local-bus:vs-41,2,Hudson Ave NE & 6 St NE,Salmon Arm,salmon-arm,50.699846,-119.267891,town,community centroid
local-bus:vs-42,1,Lakeshore & Alexander,Salmon Arm,salmon-arm,50.699846,-119.267891,town,community centroid
local-bus:vs-42,2,Whitelake Rd & Hwy 1,Carlin,carlin,50.82788,-119.31951,dock,stop
local-bus:vs-43,1,Lakeshore & Alexander,Salmon Arm,salmon-arm,50.699846,-119.267891,town,community centroid
local-bus:vs-43,2,Sorrento Mall,Sorrento,sorrento,50.876944,-119.466944,town,community centroid
local-bus:vs-60,1,Enderby: Mill & George,Enderby,enderby,50.550556,-119.139444,town,community centroid
local-bus:vs-60,2,Smith & Pleasant Valley,Armstrong,armstrong,50.448333,-119.196667,town,community centroid
local-bus:vs-60,3,Pleasant Valley & Stickle,Vernon,pleasant-valley-stickle,50.2977,-119.2528,dock,stop
local-bus:vs-61,1,Norris & Glencaird,Lumby,lumby,50.25041,-118.96294,dock,stop
local-bus:vs-61,2,Hwy 6 2580 block,Vernon,vernon,50.26453,-119.27129,town,stop
local-bus:vs-90,1,UBCO Exchange,Kelowna,ubco,49.93997,-119.39438,dock,stop
local-bus:vs-90,2,Hwy 97 & Okanagan Centre,Lake Country,hwy-97-okanagan-centre,50.0218,-119.40668,dock,stop
local-bus:vs-90,3,Downtown Exchange,Vernon,vernon,50.26453,-119.27129,town,stop
local-bus:wct-1,1,Ucluelet Medical Centre,Ucluelet,ucluelet-medical-centre,48.94615,-125.56382,dock,stop
local-bus:wct-1,2,Pacific Rim Visitor Center,Tlakmaqis,pacific-rim-visitor-center,48.9928,-125.58798,dock,stop
local-bus:wct-1,3,Tofino Visitor Center,Tofino,tofino-visitor-center,49.10651,-125.86747,dock,stop
local-bus:wk-10,1,Nelson Exchange Bay A,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-10,2,Hwy 3A at Martin Rd,Harrop,harrop,49.606022,-117.053888,town,community centroid
local-bus:wk-10,3,Hwy 3A at Balfour Store,Balfour,balfour,49.625575,-116.968009,town,community centroid
local-bus:wk-10x,1,Nelson Exchange Bay A,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-10x,2,Hwy 3A at Martin Rd,Harrop,harrop,49.606022,-117.053888,town,community centroid
local-bus:wk-10x,3,Hwy 3A at Balfour Store,Balfour,balfour,49.625575,-116.968009,town,community centroid
local-bus:wk-20,1,Harold St at Fitz Ave,Slocan,slocan,49.76436,-117.46957,dock,stop
local-bus:wk-20,2,1680 Hwy 3A/6,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-38,1,Columbia Ave at 4th St,Castlegar,castlegar,49.324444,-117.666944,airport,stop
local-bus:wk-38,2,Hwy 3A at Lazeroff Rd,Glade,glade,49.408224,-117.541475,town,community centroid
local-bus:wk-38,3,Hwy 3A at Thrums Rd,Thrums,thrums,49.36661,-117.56904,dock,stop
local-bus:wk-38,4,Hwy 3A at Rosedale Rd,Brilliant,hwy-3a-at-ootischenia-rd,49.31403,-117.63209,dock,stop
local-bus:wk-45,1,Columbia Ave at Spokane St,Rossland,columbia-ave-at-spokane-st,49.07697,-117.80165,dock,stop
local-bus:wk-45,2,Cedar Ave at Spokane St,Trail,cedar-ave-at-spokane-st,49.09478,-117.70785,dock,stop
local-bus:wk-46,1,Cedar Ave at Farwell St,Trail,cedar-ave-at-farwell-st,49.09666,-117.71003,dock,stop
local-bus:wk-46,2,Columbia Ave at Spokane St,Rossland,columbia-ave-at-spokane-st,49.07697,-117.80165,dock,stop
local-bus:wk-52,1,6th Ave NW at 2nd St NW,Nakusp,nakusp,50.24165,-117.80461,dock,stop
local-bus:wk-52,2,Harold St at Fitz Ave,Slocan,slocan,49.76436,-117.46957,dock,stop
local-bus:wk-53,1,6th Ave NW at 2nd St NW,Nakusp,nakusp,50.24165,-117.80461,dock,stop
local-bus:wk-53,2,Fauquier Ferry,Fauquier,fauquier,49.87184,-118.068668,town,community centroid
local-bus:wk-53,3,Needles Ferry,Needles,needles,49.873333,-118.100833,town,community centroid
local-bus:wk-53,4,Edgewood,Edgewood,edgewood,49.77827,-118.14047,town,stop
local-bus:wk-58,1,Kaslo City Hall,Kaslo,kaslo,49.910556,-116.905,town,community centroid
local-bus:wk-58,2,Argenta,Argenta,argenta,50.15612,-116.92021,town,stop
local-bus:wk-72,1,Chahko Mika Mall,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-72,2,Salmo,Salmo,salmo,49.193333,-117.278611,town,community centroid
local-bus:wk-74,1,6th Ave NW at 2nd St NW,Nakusp,nakusp,50.24165,-117.80461,dock,stop
local-bus:wk-74,2,1680 Hwy 3A/6,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-76,1,Kootenay Lake Hospital,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-76,2,Hwy 3A at Martin Rd,Harrop,harrop,49.606022,-117.053888,town,community centroid
local-bus:wk-76,3,Hwy 3A at Balfour Store,Balfour,balfour,49.625575,-116.968009,town,community centroid
local-bus:wk-76,4,A Ave at 4th St,Kaslo,kaslo,49.910556,-116.905,town,community centroid
local-bus:wk-98,1,Castlegar Airport,Castlegar,castlegar-airport,49.30086,-117.63693,dock,stop
local-bus:wk-98,2,Cedar Ave at Spokane St,Trail,cedar-ave-at-spokane-st,49.09478,-117.70785,dock,stop
local-bus:wk-99,1,Nelson Exchange Bay A,Nelson,nelson,49.49047,-117.29541,town,stop
local-bus:wk-99,2,Hwy 3A at Ootischenia Rd,Castlegar,hwy-3a-at-ootischenia-rd,49.31403,-117.63209,dock,stop
local-train:WCE,1,Waterfront,Vancouver,waterfront,49.28591,-123.11151,town,stop
local-train:WCE,2,Moody Centre,Coquitlam,moody-centre,49.27944,-122.84292,dock,stop
local-train:WCE,3,Coquitlam Central,Port Moody,coquitlam-central,49.27908,-122.8005,dock,stop
local-train:WCE,4,Port Coquitlam Station,Port Coquitlam,port-coquitlam,49.2353,-122.7787,dock,stop
local-train:WCE,5,Pitt Meadows Station,Pitt Meadows,pitt-meadows,49.2218,-122.6885,dock,stop
local-train:WCE,6,Maple Meadows Station,Maple Ridge,maple-meadows,49.2207,-122.6447,dock,stop
local-train:WCE,7,Port Haney Station,Maple Ridge,port-haney,49.2106,-122.5985,dock,stop
local-train:WCE,8,Mission City Station,Mission,mission-city,49.13289,-122.3211,dock,stop
rental:bud-cr-nan,1,Campbell River,Campbell River,rental-budget-campbell-river,50.025,-125.247,town,stop
rental:bud-cr-nan,2,Downtown Nanaimo,Nanaimo,rental-budget-nanaimo,49.169,-123.9365,dock,stop
rental:bud-nan-vic,1,Downtown Nanaimo,Nanaimo,rental-budget-nanaimo,49.169,-123.9365,dock,stop
rental:bud-nan-vic,2,Downtown Victoria,Victoria,rental-budget-victoria,48.42,-123.367,dock,stop
rental:bud-pa-nan,1,Port Alberni,Port Alberni,rental-budget-port-alberni,49.2413,-124.806,town,stop
rental:bud-pa-nan,2,Downtown Nanaimo,Nanaimo,rental-budget-nanaimo,49.169,-123.9365,dock,stop
rental:bud-ph-nan,1,Port Hardy Airport,Port Hardy,yzt,50.6806,-127.3667,airport,stop
rental:bud-ph-nan,2,Downtown Nanaimo,Nanaimo,rental-budget-nanaimo,49.169,-123.9365,dock,stop
rental:nat-cr-cx,1,Campbell River Airport,Campbell River,ybl,49.9508,-125.2714,airport,stop
rental:nat-cr-cx,2,Comox Valley Airport,Comox,yqq,49.7108,-124.8867,airport,stop
rental:nat-cr-nan,1,Campbell River Airport,Campbell River,ybl,49.9508,-125.2714,airport,stop
rental:nat-cr-nan,2,Downtown Nanaimo,Nanaimo,rental-national-nanaimo,49.1863,-123.9698,dock,stop
rental:nat-cr-ph,1,Campbell River Airport,Campbell River,ybl,49.9508,-125.2714,airport,stop
rental:nat-cr-ph,2,Port Hardy Airport,Port Hardy,yzt,50.6806,-127.3667,airport,stop
rental:nat-cx-nan,1,Comox Valley Airport,Comox,yqq,49.7108,-124.8867,airport,stop
rental:nat-cx-nan,2,Downtown Nanaimo,Nanaimo,rental-national-nanaimo,49.1863,-123.9698,dock,stop
rental:nat-cx-ph,1,Comox Valley Airport,Comox,yqq,49.7108,-124.8867,airport,stop
rental:nat-cx-ph,2,Port Hardy Airport,Port Hardy,yzt,50.6806,-127.3667,airport,stop
rental:nat-nan-vic,1,Downtown Nanaimo,Nanaimo,rental-national-nanaimo,49.1863,-123.9698,dock,stop
rental:nat-nan-vic,2,Downtown Victoria,Victoria,rental-national-victoria,48.4229,-123.3671,dock,stop
rental:nat-ph-nan,1,Port Hardy Airport,Port Hardy,yzt,50.6806,-127.3667,airport,stop
rental:nat-ph-nan,2,Downtown Nanaimo,Nanaimo,rental-national-nanaimo,49.1863,-123.9698,dock,stop
skytrain:1,1,Waterfront,Vancouver,waterfront,49.28591,-123.11151,town,stop
skytrain:1,2,Burrard,Vancouver,burrard,49.28556,-123.11991,dock,stop
skytrain:1,3,Granville,Vancouver,granville,49.28336,-123.11611,dock,stop
skytrain:1,4,Stadium-Chinatown,Vancouver,stadium-chinatown,49.27969,-123.10936,dock,stop
skytrain:1,5,Main Street-Science World,Vancouver,pacific-central-station,49.27314,-123.10044,town,stop
skytrain:1,6,Commercial-Broadway,Vancouver,commercial-broadway,49.2625,-123.06947,dock,stop
skytrain:1,7,Nanaimo,Vancouver,nanaimo-station,49.24842,-123.05606,dock,stop
skytrain:1,8,29th Avenue,Vancouver,29th-avenue,49.24428,-123.04604,dock,stop
skytrain:1,9,Joyce-Collingwood,Vancouver,joyce-collingwood,49.23825,-123.03178,dock,stop
skytrain:1,10,Patterson,Burnaby,patterson,49.22928,-123.01142,dock,stop
skytrain:1,11,Metrotown,Burnaby,metrotown,49.22597,-123.00372,dock,stop
skytrain:1,12,Royal Oak,Burnaby,royal-oak,49.21931,-122.9878,dock,stop
skytrain:1,13,Edmonds,Burnaby,edmonds,49.21111,-122.95867,dock,stop
skytrain:1,14,22nd Street,New Westminster,22nd-street,49.20039,-122.949,dock,stop
skytrain:1,15,New Westminster,New Westminster,new-westminster,49.20131,-122.91264,town,stop
skytrain:1,16,Columbia,New Westminster,columbia,49.20492,-122.9064,dock,stop
skytrain:1,17,Scott Road,Surrey,scott-road,49.19528,-122.87411,dock,stop
skytrain:1,18,Gateway,Surrey,gateway,49.18933,-122.85047,dock,stop
skytrain:1,19,Surrey Central,Surrey,surrey-central,49.18922,-122.84817,dock,stop
skytrain:1,20,King George,Surrey,king-george,49.18278,-122.84522,dock,stop
skytrain:1,21,Sapperton,New Westminster,sapperton,49.22142,-122.88922,dock,stop
skytrain:1,22,Braid,New Westminster,braid,49.23425,-122.88061,dock,stop
skytrain:1,23,Lougheed Town Centre,Burnaby,lougheed-town-centre,49.24743,-122.89457,dock,stop
skytrain:1,24,Production Way-University,Burnaby,production-way-university,49.25272,-122.91804,dock,stop
skytrain:1,25,VCC-Clark,Vancouver,vcc-clark,49.26566,-123.07897,dock,stop
skytrain:1,26,Renfrew,Vancouver,renfrew,49.25889,-123.04611,dock,stop
skytrain:1,27,Rupert,Vancouver,rupert,49.26075,-123.03386,dock,stop
skytrain:1,28,Gilmore,Burnaby,gilmore,49.26553,-123.00472,dock,stop
skytrain:1,29,Brentwood Town Centre,Burnaby,brentwood-town-centre,49.26636,-122.99672,dock,stop
skytrain:1,30,Holdom,Burnaby,holdom,49.26461,-122.97228,dock,stop
skytrain:1,31,Sperling-Burnaby Lake,Burnaby,sperling-burnaby-lake,49.26239,-122.95147,dock,stop
skytrain:1,32,Lake City Way,Burnaby,lake-city-way,49.25869,-122.93372,dock,stop
skytrain:1,33,Burquitlam,Coquitlam,burquitlam,49.26122,-122.8895,dock,stop
skytrain:1,34,Moody Centre,Coquitlam,moody-centre,49.27944,-122.84292,dock,stop
skytrain:1,35,Inlet Centre,Port Moody,inlet-centre,49.27744,-122.82389,dock,stop
skytrain:1,36,Coquitlam Central,Port Moody,coquitlam-central,49.27908,-122.8005,dock,stop
skytrain:1,37,Lincoln,Coquitlam,lincoln,49.28344,-122.79406,dock,stop
skytrain:1,38,Lafarge Lake-Douglas,Coquitlam,lafarge-lake-douglas,49.28556,-122.79325,dock,stop
skytrain:1,39,Vancouver City Centre,Vancouver,vancouver-city-centre,49.2831,-123.11856,dock,stop
skytrain:1,40,Yaletown-Roundhouse,Vancouver,yaletown-roundhouse,49.2745,-123.12198,dock,stop
skytrain:1,41,Olympic Village,Vancouver,olympic-village,49.26637,-123.11578,dock,stop
skytrain:1,42,Broadway-City Hall,Vancouver,broadway-city-hall,49.26269,-123.11469,dock,stop
skytrain:1,43,King Edward,Vancouver,king-edward,49.24906,-123.11578,dock,stop
skytrain:1,44,Oakridge-41st Avenue,Vancouver,oakridge-41st-avenue,49.23339,-123.11689,dock,stop
skytrain:1,45,Langara-49th Avenue,Vancouver,langara-49th-avenue,49.22639,-123.11644,dock,stop
skytrain:1,46,Marine Drive,Vancouver,marine-drive,49.20978,-123.1165,dock,stop
skytrain:1,47,Bridgeport,Richmond,bridgeport,49.19514,-123.13369,dock,stop
skytrain:1,48,Aberdeen,Richmond,aberdeen,49.18467,-123.13658,dock,stop
skytrain:1,49,Lansdowne,Richmond,lansdowne,49.17369,-123.13594,dock,stop
skytrain:1,50,Capstan,Richmond,capstan,49.18883,-123.13569,dock,stop
skytrain:1,51,Richmond-Brighouse,Richmond,richmond-brighouse,49.16728,-123.13647,dock,stop
skytrain:1,52,Templeton,Richmond,templeton,49.19639,-123.15083,dock,stop
skytrain:1,53,Sea Island Centre,Richmond,sea-island-centre,49.19444,-123.15917,dock,stop
skytrain:1,54,YVR-Airport,Richmond,yvr,49.1945,-123.18386,airport,stop
train:amtrak-cascades,1,Vancouver Pacific Central,Vancouver Pacific Central,pacific-central-station,49.27314,-123.10044,town,stop
train:amtrak-cascades,2,Seattle Downtown WA,Seattle Downtown WA,seattle-downtown-wa,47.6062,-122.3321,town,stop
train:via-canadian,1,Vancouver Pacific Central,Vancouver Pacific Central,pacific-central-station,49.27314,-123.10044,town,stop
train:via-canadian,2,Kamloops North,Kamloops North,kamloops-north,50.7159,-120.3378,town,stop
train:via-canadian,3,Jasper AB,Jasper AB,jasper-ab,52.8737,-118.0814,town,stop
train:via-skeena,1,Prince Rupert,Prince Rupert,prince-rupert,54.312778,-130.325278,town,community centroid
train:via-skeena,2,Terrace,Terrace,terrace,54.51701,-128.59612,town,stop
train:via-skeena,3,New Hazelton,New Hazelton,new-hazelton,55.243333,-127.586944,town,community centroid
train:via-skeena,4,Smithers,Smithers,smithers,54.779167,-127.176111,town,community centroid
train:via-skeena,5,Houston,Houston,houston,54.398333,-126.648333,town,community centroid
train:via-skeena,6,Burns Lake,Burns Lake,burns-lake,54.230278,-125.764444,town,community centroid
train:via-skeena,7,Vanderhoof,Vanderhoof,vanderhoof,54.01495,-124.0089,town,stop
train:via-skeena,8,Prince George,Prince George,prince-george,53.9137,-122.74808,town,stop
train:via-skeena,9,McBride,McBride,mcbride,53.304167,-120.163889,town,community centroid
train:via-skeena,10,Jasper AB,Jasper AB,jasper-ab,52.8737,-118.0814,town,stop
water-taxi:wt001,1,Empress Dock,Victoria,victoria-harbour,48.4238,-123.3711,dock,stop
water-taxi:wt001,2,Fisherman's Wharf,Victoria,victoria-fishermans,,,,
water-taxi:wt001,3,Old Town / Chinatown dock,Victoria,victoria,48.42771,-123.36446,town,stop
water-taxi:wt001,4,West Bay,Esquimalt,west-bay,,,,
water-taxi:wt002,1,Empress Dock,Victoria,victoria-harbour,48.4238,-123.3711,dock,stop
water-taxi:wt002,2,Point Ellice House dock,Victoria,point-ellice-house,,,,
water-taxi:wt002,3,Selkirk Landing,Victoria (Victoria West),selkirk,,,,
water-taxi:wt003,1,Snug Cove government dock,Bowen Island,snug-cove,49.3789,-123.3306,dock,stop
water-taxi:wt003,2,Coal Harbour,Vancouver,coal-harbour,50.61421,-127.57074,dock,stop
water-taxi:wt004,1,Snug Cove,Bowen Island,snug-cove,49.3789,-123.3306,dock,stop
water-taxi:wt004,2,Granville Island,Vancouver,granville-island,,,,
water-taxi:wt005,1,Horseshoe Bay government dock,West Vancouver,horseshoe-bay,49.37105,-123.280676,town,community centroid
water-taxi:wt005,2,Snug Cove government dock,Bowen Island,snug-cove,49.3789,-123.3306,dock,stop
water-taxi:wt006,1,Horseshoe Bay / Sunset Marina,West Vancouver,horseshoe-bay,49.37105,-123.280676,town,community centroid
water-taxi:wt006,2,Gambier Harbour,Gambier Island,gambier-harbour,,,,
water-taxi:wt007,1,Lund Harbour,Lund,lund-harbour,49.9805,-124.7624,dock,stop
water-taxi:wt007,2,Savary Island public wharf,Savary Island,savary-island,49.945,-124.7785,town,stop
water-taxi:wt008,1,Lund (behind Lund Hotel),Lund,lund,,,,
water-taxi:wt008,2,Savary Island wharf,Savary Island,savary-island,49.945,-124.7785,town,stop
water-taxi:wt009,1,Fishermans Wharf,Campbell River,campbell-river-fishermans,50.0222,-125.2391,dock,stop
water-taxi:wt009,2,Cortes Island landing,Cortes Island,cortes-island,50.0637,-124.9816,town,stop
water-taxi:wt010,1,Coast Marina (Island Hwy),Campbell River,coast,50.0264,-125.242,dock,stop
water-taxi:wt010,2,Manson's Landing,Cortes Island,mansons,50.0637,-124.9816,dock,stop
water-taxi:wt010,3,Hernando Island,Hernando Island,hernando-island,49.9817,-124.9164,town,stop
water-taxi:wt010,4,Savary Island Government Dock,Savary Island,savary-island,49.945,-124.7785,town,stop
water-taxi:wt011,1,1st Street Dock,Tofino,1st-street,49.1535,-125.9013,town,stop
water-taxi:wt011,2,Maaqutusiis,Ahousaht (Flores Island),maaqutusiis,49.2789,-126.0589,dock,stop
water-taxi:wt012,1,1st Street Dock,Tofino,1st-street,49.1535,-125.9013,town,stop
water-taxi:wt012,2,Maaqutusiis / Marktosis,Ahousaht (Flores Island),ahousaht,,,,
water-taxi:wt013,1,French Creek Government Wharf,French Creek (Qualicum Beach),french-creek,49.345657,-124.360274,town,community centroid
water-taxi:wt013,2,False Bay,Lasqueti Island,false-bay,49.4913,-124.3516,dock,stop
water-taxi:wt014,1,Cow Bay Marina,Prince Rupert,cow-bay,54.3191,-130.3208,dock,stop
water-taxi:wt014,2,Dodge Cove dock,Dodge Cove (Digby Island),dodge-cove,54.288086,-130.387814,town,community centroid
water-taxi:wt015,1,Cow Bay Marina,Prince Rupert,cow-bay,54.3191,-130.3208,dock,stop
water-taxi:wt015,2,Airport dock,Digby Island,airport,54.2937,-130.3538,dock,stop
water-taxi:wt016,1,Cow Bay Marina,Prince Rupert,cow-bay,54.3191,-130.3208,dock,stop
water-taxi:wt016,2,Metlakatla dock,Metlakatla,metlakatla,54.336944,-130.446111,town,community centroid
water-taxi:wt017,1,Cow Bay Marina,Prince Rupert,cow-bay,54.3191,-130.3208,dock,stop
water-taxi:wt017,2,Oona River dock,Oona River (Porcher Island),oona-river,53.949744,-130.251668,town,community centroid
water-taxi:wt018,1,Metlakatla ferry dock (Cow Bay),Prince Rupert,metlakatla,54.336944,-130.446111,town,community centroid
water-taxi:wt019,1,Bella Bella dock,Bella Bella,bella-bella,52.16256,-128.14521,town,stop
water-taxi:wt019,2,Klemtu dock,Klemtu,klemtu,52.588523,-128.520782,town,community centroid
water-taxi:wt020,1,Lund Harbour,Lund,lund-harbour,49.9805,-124.7624,dock,stop
water-taxi:wt020,2,Sarah Point (SCT trailhead),Sarah Point (Malaspina Peninsula),sarah-point,,,,
water-taxi:wt021,1,Port Hardy dock,Port Hardy,port-hardy,50.724444,-127.498056,town,stop
water-taxi:wt021,2,Shushartie Bay beach landing,Shushartie Bay (Cape Scott Park),shushartie-bay,,,,
water-taxi:wt022,1,Port Hardy dock,Port Hardy,port-hardy,50.724444,-127.498056,town,stop
water-taxi:wt022,2,Cape Sutil beach landing,Cape Sutil (Cape Scott Park),cape-sutil,,,,
water-taxi:wt022,3,Fisherman Bay beach landing,Fisherman Bay (Cape Scott Park),fisherman-bay,,,,
water-taxi:wt023,1,Port Hardy dock,Port Hardy,port-hardy,50.724444,-127.498056,town,stop
water-taxi:wt023,2,Port McNeill,Port McNeill,port-mcneill,50.589444,-127.083611,town,community centroid
water-taxi:wt023,3,Rivers Inlet,Rivers Inlet,rivers-inlet,,,,
water-taxi:wt023,4,Bella Bella,Bella Bella,bella-bella,52.16256,-128.14521,town,stop
water-taxi:wt023,5,Klemtu,Klemtu,klemtu,52.588523,-128.520782,town,community centroid
water-taxi:wt023,6,Bella Coola,Bella Coola,bella-coola,52.372961,-126.753506,town,community centroid
water-taxi:wt023,7,Calvert Island,Calvert Island,calvert-island,,,,
water-taxi:wt024,1,Coast Marina (Island Hwy),Campbell River,coast,50.0264,-125.242,dock,stop
water-taxi:wt024,2,Sonora Resort,Sonora Island,sonora-resort,50.3596,-125.2319,dock,stop
water-taxi:wt024,3,Stuart Island Community Assoc. Dock,Stuart Island,stuart-island-community-assoc,50.3927,-125.1348,dock,stop
water-taxi:wt024,4,Read Island,Read Island,read-island,50.183114,-125.084713,town,community centroid
water-taxi:wt024,5,Surge Narrows,Surge Narrows (Read Island),surge-narrows,50.23291,-125.10614,town,community centroid
water-taxi:wt024,6,Owen Bay,Owen Bay (Sonora Island),owen-bay,50.316389,-125.221667,town,community centroid
water-taxi:wt024,7,Maurelle Island,Maurelle Island,maurelle-island,50.2839,-125.1447,town,stop
water-taxi:wt024,8,Shoal Bay Lodge,East Thurlow Island,shoal-bay-lodge,50.4564,-125.3659,dock,stop
water-taxi:wt024,9,Dent Island Lodge,Dent Island,dent-island-lodge,50.4079,-125.1849,dock,stop
water-taxi:wt024,10,Hemming Bay Community Dock,Hemming Bay,hemming-bay-community,50.3935,-125.3768,dock,stop
water-taxi:wt025,1,Fishermans Wharf,Campbell River,campbell-river-fishermans,50.0222,-125.2391,dock,stop
water-taxi:wt025,2,Sonora Resort / Owen Bay,Sonora Island,sonora-island,,,,
water-taxi:wt025,3,Manson's Landing / Whaletown / Squirrel Cove / Gorge Harbour,Cortes Island,cortes-island,50.0637,-124.9816,town,stop
water-taxi:wt025,4,Stuart Island,Stuart Island,stuart-island,,,,
water-taxi:wt025,5,Blind Channel,Blind Channel (West Thurlow),blind-channel,,,,
water-taxi:wt025,6,Homathco / Orford River,Bute Inlet (mainland),bute-inlet,,,,
water-taxi:wt026,1,Blind Channel Resort dock,Blind Channel (West Thurlow Island),blind-channel-resort,,,,
water-taxi:wt026,2,Discovery Harbour Marina,Campbell River,discovery-harbour,,,,
water-taxi:wt026,3,Kelsey Bay,Kelsey Bay (Sayward),kelsey-bay,,,,
water-taxi:wt026,4,Rock Bay,Rock Bay,rock-bay,,,,
water-taxi:wt026,5,Quathiaski Cove / Heriot Bay / Granite Bay,Quadra Island,quadra-island,,,,
water-taxi:wt027,1,Campbell River dock,Campbell River,campbell-river,50.023056,-125.243611,town,community centroid
water-taxi:wt027,2,Shoal Bay,East Thurlow Island,shoal-bay,,,,
water-taxi:wt027,3,Nanook Lodge,Stuart Island,nanook-lodge,,,,
water-taxi:wt027,4,Denham Bay,Frederick Arm (mainland),denham-bay,,,,
water-taxi:wt028,1,Heriot Bay,Quadra Island,heriot-bay,50.1032,-125.2093,dock,stop
water-taxi:wt028,2,Cortes Island,Cortes Island,cortes-island,50.0637,-124.9816,town,stop
water-taxi:wt029,1,Lund Harbour,Lund,lund-harbour,49.9805,-124.7624,dock,stop
water-taxi:wt029,2,Cortes Island,Cortes Island,cortes-island,50.0637,-124.9816,town,stop
water-taxi:wt030,1,Tahsis (Westview Marina area),Tahsis,tahsis,49.916389,-126.664444,town,community centroid
water-taxi:wt030,2,Tongue Point,Tongue Point (Nootka Island),tongue-point,,,,
water-taxi:wt030,3,Yuquot dock,Yuquot / Friendly Cove (Nootka Island),yuquot,49.5918,-126.6187,dock,stop
water-taxi:wt031,1,Gold River Marina,Gold River,gold-river,49.781389,-126.046944,town,community centroid
water-taxi:wt031,2,Yuquot dock,Yuquot / Friendly Cove (Nootka Island),yuquot,49.5918,-126.6187,dock,stop
water-taxi:wt031,3,Hesquiat (trail access),Hesquiat Peninsula,hesquiat,,,,
water-taxi:wt032,1,Zeballos dock,Zeballos,zeballos,,,,
water-taxi:wt032,2,Esperanza,Esperanza,esperanza,49.8725,-126.743333,town,community centroid
water-taxi:wt032,3,Nuchatlitz Park,Nuchatlitz (Nootka Island),nuchatlitz-park,,,,
water-taxi:wt032,4,Queen's Cove,Queen's Cove,queens-cove,,,,
water-taxi:wt032,5,Louie Bay,Louie Bay (Nootka Island),louie-bay,,,,
water-taxi:wt033,1,MK Bay Marina,Kitimat,mk-bay,,,,
