from_community,from_id,to_community,to_id,rank,bike_possible,scheduled_ground_only,boardings,modes,operators,journey_km,schedule_cautions,summary
Kelowna,kelowna,Sechelt,sechelt,4,TRUE,TRUE,5,bus; skytrain; bus; ferry; bus,Ebus; TransLink; Squamish Connector; BC Ferries; Sunshine Coast Connector,,seasonal,"Coach bus, SkyTrain, coach bus, ferry, then coach bus."
Kelowna,kelowna,Sechelt,sechelt,5,TRUE,TRUE,5,bus; bus; local-bus; ferry; bus,Ebus; Mountain Man Mike's; TransLink; BC Ferries; Sunshine Coast Connector,390.9,limited,"Coach bus, coach bus, city bus, ferry, then coach bus."
Kelowna,kelowna,Sechelt,sechelt,6,TRUE,TRUE,7,bus; skytrain; ferry; local-bus; local-bus; ferry; bus,Ebus; TransLink; TransLink (SeaBus); BC Ferries; Sunshine Coast Connector,,,"Coach bus, SkyTrain, SeaBus, city bus, city bus, ferry, then coach bus."
Kelowna,kelowna,Shearwater,shearwater,1,TRUE,FALSE,5,bus; skytrain; ferry; rental-car; ferry,Ebus; TransLink; Hullo; Budget; BC Ferries,,limited,"Coach bus, SkyTrain, ferry, rental car, then ferry."
Kelowna,kelowna,Shearwater,shearwater,2,TRUE,FALSE,6,bus; bus; local-bus; ferry; rental-car; ferry,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),875.9,limited,"Coach bus, coach bus, city bus, ferry, rental car, then ferry."
Kelowna,kelowna,Shearwater,shearwater,3,TRUE,FALSE,6,bus; bus; local-bus; ferry; rental-car; ferry,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),1034.0,limited,"Coach bus, coach bus, city bus, ferry, rental car, then ferry."
Kelowna,kelowna,Shearwater,shearwater,4,TRUE,FALSE,6,bus; bus; local-bus; ferry; rental-car; ferry,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),1034.1,limited,"Coach bus, coach bus, city bus, ferry, rental car, then ferry."
Kelowna,kelowna,Shearwater,shearwater,5,TRUE,FALSE,6,bus; skytrain; bus; ferry; rental-car; ferry,Ebus; TransLink; Squamish Connector; BC Ferries; National Car & Truck Rental (Vancouver Island),,limited; seasonal,"Coach bus, SkyTrain, coach bus, ferry, rental car, then ferry."
Kelowna,kelowna,Shearwater,shearwater,6,TRUE,TRUE,5,bus; bus; bus; ferry; ferry,Ebus; BC Bus North (Tahltan NST Busing Ltd.); BC Ferries,1876.5,limited,"Coach bus, coach bus, coach bus, ferry, then ferry."
Kelowna,kelowna,Sicamous,sicamous,1,TRUE,TRUE,1,bus,Ebus,124.0,,"One coach bus, straight through."
Kelowna,kelowna,Smithers,smithers,1,TRUE,TRUE,3,bus; bus; bus,Ebus; BC Bus North (Tahltan NST Busing Ltd.),971.9,limited,"Coach bus, coach bus, then coach bus."
Kelowna,kelowna,Smithers,smithers,2,TRUE,TRUE,3,bus; bus; intercity-train,Ebus; VIA Rail,959.6,limited,"Coach bus, coach bus, then train."
Kelowna,kelowna,Smithers,smithers,3,TRUE,TRUE,3,bus; intercity-train; intercity-train,Ebus; VIA Rail,1518.0,limited,"Coach bus, train, then train."
Kelowna,kelowna,Sointula,sointula,1,TRUE,FALSE,6,bus; skytrain; ferry; rental-car; local-bus; ferry,Ebus; TransLink; Hullo; Budget; BC Transit; BC Ferries,,limited,"Coach bus, SkyTrain, ferry, rental car, city bus, then ferry."
Kelowna,kelowna,Sointula,sointula,2,TRUE,FALSE,7,bus; bus; local-bus; ferry; rental-car; local-bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island); BC Transit,749.2,limited,"Coach bus, coach bus, city bus, ferry, rental car, city bus, then ferry."
Kelowna,kelowna,Sointula,sointula,3,TRUE,FALSE,7,bus; bus; local-bus; ferry; rental-car; local-bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island); BC Transit,907.3,limited,"Coach bus, coach bus, city bus, ferry, rental car, city bus, then ferry."
Kelowna,kelowna,Sointula,sointula,4,TRUE,FALSE,7,bus; bus; local-bus; ferry; rental-car; local-bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island); BC Transit,907.4,limited,"Coach bus, coach bus, city bus, ferry, rental car, city bus, then ferry."
Kelowna,kelowna,Sointula,sointula,5,TRUE,FALSE,7,bus; skytrain; bus; ferry; rental-car; local-bus; ferry,Ebus; TransLink; Squamish Connector; BC Ferries; National Car & Truck Rental (Vancouver Island); BC Transit,,limited; seasonal,"Coach bus, SkyTrain, coach bus, ferry, rental car, city bus, then ferry."
Kelowna,kelowna,Sointula,sointula,6,TRUE,TRUE,6,bus; bus; bus; ferry; local-bus; ferry,Ebus; BC Bus North (Tahltan NST Busing Ltd.); BC Ferries; BC Transit,1750.3,limited,"Coach bus, coach bus, coach bus, ferry, city bus, then ferry."
Kelowna,kelowna,Sooke,sooke,1,TRUE,TRUE,6,bus; skytrain; local-bus; ferry; local-bus; local-bus,Ebus; TransLink; BC Ferries; BC Transit,,,"Coach bus, SkyTrain, city bus, ferry, city bus, then city bus."
Kelowna,kelowna,Sooke,sooke,2,TRUE,TRUE,5,bus; skytrain; local-bus; bus; local-bus,Ebus; TransLink; Wilson's Transportation (BC Connector); BC Transit,,,"Coach bus, SkyTrain, city bus, coach bus, then city bus."
Kelowna,kelowna,Sooke,sooke,3,TRUE,TRUE,6,bus; skytrain; ferry; local-bus; local-bus; local-bus,Ebus; TransLink; Hullo; BC Transit,,,"Coach bus, SkyTrain, ferry, city bus, city bus, then city bus."
Kelowna,kelowna,Sooke,sooke,4,TRUE,TRUE,6,bus; skytrain; ferry; local-bus; bus; local-bus,Ebus; TransLink; Hullo; BC Transit,,,"Coach bus, SkyTrain, ferry, city bus, city bus, then city bus."
Kelowna,kelowna,Sooke,sooke,5,TRUE,TRUE,5,bus; skytrain; bus; bus; local-bus,Ebus; TransLink; Whistler Shuttle; Wilson's Transportation (BC Connector); BC Transit,,,"Coach bus, SkyTrain, coach bus, coach bus, then city bus."
Kelowna,kelowna,Sooke,sooke,6,FALSE,TRUE,4,bus; skytrain; ferry; bus,Ebus; TransLink; Hullo; West Coast Trail Express,,,"Coach bus, SkyTrain, ferry, then coach bus."
Kelowna,kelowna,Sooke,sooke,7,TRUE,FALSE,4,air; skytrain; air; local-bus,Air Canada; TransLink; Harbour Air; BC Transit,,,"Plane, SkyTrain, plane, then city bus."
Kelowna,kelowna,Squamish,squamish,1,TRUE,TRUE,3,bus; skytrain; bus,Ebus; TransLink; YVR Skylynx,,,"Coach bus, SkyTrain, then coach bus."
Kelowna,kelowna,Squamish,squamish,2,TRUE,TRUE,3,bus; skytrain; bus,Ebus; TransLink; Squamish Connector,,seasonal,"Coach bus, SkyTrain, then coach bus."
Kelowna,kelowna,Summerland,summerland,1,TRUE,TRUE,1,local-bus,BC Transit,37.1,limited,"One city bus, straight through."
Kelowna,kelowna,Surrey,surrey,1,TRUE,TRUE,1,bus,Ebus,310.5,,"One coach bus, straight through."
Kelowna,kelowna,Terrace,terrace,1,TRUE,TRUE,3,bus; bus; bus,Ebus; BC Bus North (Tahltan NST Busing Ltd.),1138.5,limited,"Coach bus, coach bus, then coach bus."
Kelowna,kelowna,Terrace,terrace,2,TRUE,TRUE,3,bus; bus; intercity-train,Ebus; VIA Rail,1121.3,limited,"Coach bus, coach bus, then train."
Kelowna,kelowna,Terrace,terrace,3,TRUE,TRUE,3,bus; intercity-train; intercity-train,Ebus; VIA Rail,1679.8,limited,"Coach bus, train, then train."
Kelowna,kelowna,Texada Island,texada-island,1,TRUE,TRUE,6,bus; bus; local-bus; ferry; bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; Sunshine Coast Connector,480.2,,"Coach bus, coach bus, city bus, ferry, coach bus, then ferry."
Kelowna,kelowna,Texada Island,texada-island,2,TRUE,TRUE,6,bus; bus; local-bus; ferry; bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; Sunshine Coast Connector,638.3,,"Coach bus, coach bus, city bus, ferry, coach bus, then ferry."
Kelowna,kelowna,Texada Island,texada-island,3,TRUE,TRUE,6,bus; bus; local-bus; ferry; bus; ferry,Ebus; Rider Express; TransLink; BC Ferries; Sunshine Coast Connector,638.4,,"Coach bus, coach bus, city bus, ferry, coach bus, then ferry."
Kelowna,kelowna,Texada Island,texada-island,4,TRUE,TRUE,6,bus; skytrain; bus; ferry; bus; ferry,Ebus; TransLink; Squamish Connector; BC Ferries; Sunshine Coast Connector,,seasonal,"Coach bus, SkyTrain, coach bus, ferry, coach bus, then ferry."
Kelowna,kelowna,Texada Island,texada-island,5,TRUE,TRUE,6,bus; bus; local-bus; ferry; bus; ferry,Ebus; Mountain Man Mike's; TransLink; BC Ferries; Sunshine Coast Connector,480.7,limited,"Coach bus, coach bus, city bus, ferry, coach bus, then ferry."
Kelowna,kelowna,Texada Island,texada-island,6,TRUE,TRUE,8,bus; skytrain; ferry; local-bus; local-bus; ferry; bus; ferry,Ebus; TransLink; TransLink (SeaBus); BC Ferries; Sunshine Coast Connector,,,"Coach bus, SkyTrain, SeaBus, city bus, city bus, ferry, coach bus, then ferry."
Kelowna,kelowna,Thetis Island,thetis-island,1,TRUE,TRUE,7,bus; skytrain; ferry; local-bus; local-bus; local-bus; ferry,Ebus; TransLink; Hullo; BC Transit; BC Ferries,,limited,"Coach bus, SkyTrain, ferry, city bus, city bus, city bus, then ferry."
Kelowna,kelowna,Thetis Island,thetis-island,2,TRUE,TRUE,9,bus; skytrain; local-bus; ferry; local-bus; local-bus; local-bus; local-bus; ferry,Ebus; TransLink; BC Ferries; BC Transit,,limited,"Coach bus, SkyTrain, city bus, ferry, city bus, city bus, city bus, city bus, then ferry."
Kelowna,kelowna,Thetis Island,thetis-island,3,TRUE,TRUE,8,bus; skytrain; local-bus; bus; local-bus; local-bus; local-bus; ferry,Ebus; TransLink; Wilson's Transportation (BC Connector); BC Transit; BC Ferries,,limited,"Coach bus, SkyTrain, city bus, coach bus, city bus, city bus, city bus, then ferry."
Kelowna,kelowna,Thetis Island,thetis-island,4,TRUE,TRUE,9,bus; skytrain; local-bus; ferry; local-bus; bus; local-bus; local-bus; ferry,Ebus; TransLink; BC Ferries; BC Transit,,limited,"Coach bus, SkyTrain, city bus, ferry, city bus, city bus, city bus, city bus, then ferry."
Kelowna,kelowna,Thetis Island,thetis-island,5,TRUE,FALSE,7,air; skytrain; air; local-bus; local-bus; local-bus; ferry,Air Canada; TransLink; Harbour Air; BC Transit; BC Ferries,,limited,"Plane, SkyTrain, plane, city bus, city bus, city bus, then ferry."
Kelowna,kelowna,Tofino,tofino,1,TRUE,TRUE,4,bus; skytrain; ferry; carpool,Ebus; TransLink; Hullo; Poparide,,on-demand,"Coach bus, SkyTrain, ferry, then carpool."
Kelowna,kelowna,Tofino,tofino,2,TRUE,TRUE,6,bus; bus; local-bus; ferry; local-bus; carpool,Ebus; Rider Express; TransLink; BC Ferries; BC Transit; Poparide,,on-demand,"Coach bus, coach bus, city bus, ferry, city bus, then carpool."
Kelowna,kelowna,Tofino,tofino,3,TRUE,TRUE,6,bus; bus; local-bus; ferry; local-bus; carpool,Ebus; Rider Express; TransLink; BC Ferries; BC Transit; Poparide,,on-demand,"Coach bus, coach bus, city bus, ferry, city bus, then carpool."
Kelowna,kelowna,Tofino,tofino,4,TRUE,TRUE,6,bus; skytrain; bus; ferry; local-bus; carpool,Ebus; TransLink; Squamish Connector; BC Ferries; BC Transit; Poparide,,on-demand; seasonal,"Coach bus, SkyTrain, coach bus, ferry, city bus, then carpool."
Kelowna,kelowna,Tofino,tofino,5,FALSE,TRUE,4,bus; skytrain; ferry; bus,Ebus; TransLink; Hullo; Island Link,,,"Coach bus, SkyTrain, ferry, then coach bus."
Kelowna,kelowna,Trail,trail,1,TRUE,TRUE,3,bus; bus; local-bus,Ebus; Mountain Man Mike's; BC Transit,562.6,limited,"Coach bus, coach bus, then city bus."
Kelowna,kelowna,Trail,trail,2,TRUE,TRUE,4,local-bus; local-bus; bus; local-bus,BC Transit; Mountain Man Mike's,274.5,limited,"City bus, city bus, coach bus, then city bus."
Kelowna,kelowna,Trail,trail,3,TRUE,TRUE,4,local-bus; local-bus; bus; local-bus,BC Transit; Mountain Man Mike's,294.9,limited,"City bus, city bus, coach bus, then city bus."
Kelowna,kelowna,Trail,trail,4,FALSE,TRUE,2,bus; local-bus,Silver City Stagelines; BC Transit,238.3,limited,"Coach bus, then city bus."
Kelowna,kelowna,Ucluelet,ucluelet,1,TRUE,TRUE,4,bus; skytrain; ferry; carpool,Ebus; TransLink; Hullo; Poparide,,on-demand,"Coach bus, SkyTrain, ferry, then carpool."
Kelowna,kelowna,Ucluelet,ucluelet,2,TRUE,TRUE,6,bus; bus; local-bus; ferry; local-bus; carpool,Ebus; Rider Express; TransLink; BC Ferries; BC Transit; Poparide,,on-demand,"Coach bus, coach bus, city bus, ferry, city bus, then carpool."
Kelowna,kelowna,Ucluelet,ucluelet,3,TRUE,TRUE,6,bus; bus; local-bus; ferry; local-bus; carpool,Ebus; Rider Express; TransLink; BC Ferries; BC Transit; Poparide,,on-demand,"Coach bus, coach bus, city bus, ferry, city bus, then carpool."
Kelowna,kelowna,Ucluelet,ucluelet,4,TRUE,TRUE,6,bus; skytrain; bus; ferry; local-bus; carpool,Ebus; TransLink; Squamish Connector; BC Ferries; BC Transit; Poparide,,on-demand; seasonal,"Coach bus, SkyTrain, coach bus, ferry, city bus, then carpool."
Kelowna,kelowna,Ucluelet,ucluelet,5,FALSE,TRUE,4,bus; skytrain; ferry; bus,Ebus; TransLink; Hullo; Island Link,,,"Coach bus, SkyTrain, ferry, then coach bus."
Kelowna,kelowna,Vancouver,vancouver,1,TRUE,TRUE,1,bus,Ebus,332.6,,"One coach bus, straight through."
Kelowna,kelowna,Vancouver,vancouver,2,TRUE,TRUE,2,bus; bus,Ebus; Rider Express,489.4,,"Coach bus, then coach bus."
Kelowna,kelowna,Vancouver,vancouver,3,TRUE,TRUE,2,bus; bus,Ebus; Rider Express,489.5,,"Coach bus, then coach bus."
Kelowna,kelowna,Vanderhoof,vanderhoof,1,TRUE,TRUE,3,bus; bus; local-bus,Ebus; BC Transit,727.8,limited,"Coach bus, coach bus, then city bus."
Kelowna,kelowna,Vanderhoof,vanderhoof,2,TRUE,TRUE,3,bus; bus; bus,Ebus; BC Bus North (Tahltan NST Busing Ltd.),727.8,limited,"Coach bus, coach bus, then coach bus."
Kelowna,kelowna,Vanderhoof,vanderhoof,3,TRUE,TRUE,3,bus; bus; intercity-train,Ebus; VIA Rail,727.8,limited,"Coach bus, coach bus, then train."
Kelowna,kelowna,Vanderhoof,vanderhoof,4,TRUE,TRUE,5,local-bus; bus; bus; bus; local-bus,BC Transit; Ebus,728.0,limited,"City bus, coach bus, coach bus, coach bus, then city bus."
Kelowna,kelowna,Vanderhoof,vanderhoof,5,TRUE,TRUE,5,local-bus; bus; bus; bus; local-bus,BC Transit; Ebus,728.4,limited,"City bus, coach bus, coach bus, coach bus, then city bus."
Kelowna,kelowna,Vernon,vernon,1,TRUE,TRUE,1,local-bus,BC Transit,47.1,,"One city bus, straight through."
Kelowna,kelowna,Vernon,vernon,2,TRUE,TRUE,1,bus,Ebus,46.5,,"One coach bus, straight through."
Kelowna,kelowna,Victoria,victoria,1,TRUE,TRUE,5,bus; skytrain; local-bus; ferry; local-bus,Ebus; TransLink; BC Ferries; BC Transit,,,"Coach bus, SkyTrain, city bus, ferry, then city bus."
Kelowna,kelowna,Victoria,victoria,2,TRUE,TRUE,5,bus; skytrain; ferry; local-bus; local-bus,Ebus; TransLink; Hullo; BC Transit,,,"Coach bus, SkyTrain, ferry, city bus, then city bus."
Kelowna,kelowna,Victoria,victoria,3,TRUE,TRUE,4,bus; skytrain; local-bus; bus,Ebus; TransLink; Wilson's Transportation (BC Connector),,,"Coach bus, SkyTrain, city bus, then coach bus."
Kelowna,kelowna,Victoria,victoria,4,TRUE,TRUE,5,bus; skytrain; ferry; local-bus; bus,Ebus; TransLink; Hullo; BC Transit,,,"Coach bus, SkyTrain, ferry, city bus, then city bus."
Kelowna,kelowna,Victoria,victoria,5,TRUE,TRUE,4,bus; skytrain; bus; bus,Ebus; TransLink; Whistler Shuttle; Wilson's Transportation (BC Connector),,,"Coach bus, SkyTrain, coach bus, then coach bus."
Kelowna,kelowna,Victoria,victoria,6,TRUE,FALSE,1,air,Pacific Coastal Airlines,364.8,,Fly it.
Kelowna,kelowna,West Kelowna,west-kelowna,1,TRUE,TRUE,1,bus,Ebus,11.7,,"One coach bus, straight through."
Kelowna,kelowna,West Kelowna,west-kelowna,2,TRUE,TRUE,1,local-bus,BC Transit,11.7,limited,"One city bus, straight through."
Kelowna,kelowna,West Vancouver,west-vancouver,1,TRUE,TRUE,4,bus; skytrain; ferry; local-bus,Ebus; TransLink; TransLink (SeaBus),,,"Coach bus, SkyTrain, SeaBus, then city bus."
Kelowna,kelowna,West Vancouver,west-vancouver,2,TRUE,TRUE,3,bus; bus; local-bus,Ebus; Rider Express; TransLink,338.8,,"Coach bus, coach bus, then city bus."
Kelowna,kelowna,West Vancouver,west-vancouver,3,TRUE,TRUE,3,bus; bus; local-bus,Ebus; Rider Express; TransLink,496.9,,"Coach bus, coach bus, then city bus."
Kelowna,kelowna,West Vancouver,west-vancouver,4,TRUE,TRUE,3,bus; bus; local-bus,Ebus; Rider Express; TransLink,497.0,,"Coach bus, coach bus, then city bus."
Kelowna,kelowna,West Vancouver,west-vancouver,5,TRUE,TRUE,3,bus; skytrain; bus,Ebus; TransLink; Squamish Connector,,seasonal,"Coach bus, SkyTrain, then coach bus."
Kelowna,kelowna,West Vancouver,west-vancouver,6,TRUE,TRUE,3,bus; bus; local-bus,Ebus; Mountain Man Mike's; TransLink,339.3,limited,"Coach bus, coach bus, then city bus."
Kelowna,kelowna,West Vancouver,west-vancouver,7,TRUE,TRUE,5,bus; skytrain; ferry; local-bus; ferry,Ebus; TransLink; Hullo; BC Transit; BC Ferries,,,"Coach bus, SkyTrain, ferry, city bus, then ferry."
Kelowna,kelowna,Whistler,whistler,1,TRUE,TRUE,3,bus; skytrain; bus,Ebus; TransLink; Whistler Shuttle,,,"Coach bus, SkyTrain, then coach bus."
Kelowna,kelowna,Williams Lake,williams-lake,1,TRUE,TRUE,2,bus; bus,Ebus,441.0,limited,"Coach bus, then coach bus."
Kimberley,kimberley,Abbotsford,abbotsford,1,TRUE,TRUE,3,local-bus; bus; bus,BC Transit; Mountain Man Mike's,634.9,limited,"City bus, coach bus, then coach bus."
Kimberley,kimberley,Abbotsford,abbotsford,2,TRUE,TRUE,3,local-bus; bus; bus,BC Transit; Mountain Man Mike's; Ebus,1109.4,limited,"City bus, coach bus, then coach bus."
Kimberley,kimberley,Abbotsford,abbotsford,3,TRUE,FALSE,3,local-bus; bus; air,BC Transit; Mountain Man Mike's; Flair Airlines,1021.1,limited,"City bus, coach bus, then plane."
Kimberley,kimberley,Alert Bay,alert-bay,1,TRUE,FALSE,8,local-bus; bus; bus; local-bus; ferry; rental-car; local-bus; ferry,BC Transit; Mountain Man Mike's; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),1126.0,limited,"City bus, coach bus, coach bus, city bus, ferry, rental car, city bus, then ferry."
Kimberley,kimberley,Alert Bay,alert-bay,2,TRUE,FALSE,9,local-bus; bus; bus; skytrain; ferry; local-bus; rental-car; local-bus; ferry,BC Transit; Mountain Man Mike's; TransLink; Hullo; National Car & Truck Rental (Vancouver Island); BC Ferries,,limited,"City bus, coach bus, coach bus, SkyTrain, ferry, city bus, rental car, city bus, then ferry."
Kimberley,kimberley,Alert Bay,alert-bay,3,TRUE,FALSE,8,local-bus; bus; bus; local-bus; ferry; rental-car; local-bus; ferry,BC Transit; Mountain Man Mike's; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),1587.6,limited,"City bus, coach bus, coach bus, city bus, ferry, rental car, city bus, then ferry."
Kimberley,kimberley,Alert Bay,alert-bay,4,TRUE,FALSE,8,local-bus; bus; bus; skytrain; ferry; rental-car; local-bus; ferry,BC Transit; Mountain Man Mike's; Ebus; TransLink; Hullo; Budget; BC Ferries,,limited,"City bus, coach bus, coach bus, SkyTrain, ferry, rental car, city bus, then ferry."
Kimberley,kimberley,Alert Bay,alert-bay,5,TRUE,FALSE,9,local-bus; bus; bus; local-bus; skytrain; ferry; rental-car; local-bus; ferry,BC Transit; Mountain Man Mike's; Rider Express; TransLink; Hullo; Budget; BC Ferries,,limited,"City bus, coach bus, coach bus, city bus, SkyTrain, ferry, rental car, city bus, then ferry."
Kimberley,kimberley,Alert Bay,alert-bay,6,TRUE,FALSE,6,local-bus; bus; air; air; local-bus; ferry,BC Transit; Mountain Man Mike's; Flair Airlines; Pacific Coastal Airlines; BC Ferries,1463.1,limited,"City bus, coach bus, plane, plane, city bus, then ferry."
Kimberley,kimberley,Barkerville,barkerville,1,TRUE,TRUE,5,local-bus; bus; bus; bus; local-bus,BC Transit; Mountain Man Mike's; Ebus,1277.7,limited,"City bus, coach bus, coach bus, coach bus, then city bus."
Kimberley,kimberley,Barkerville,barkerville,2,TRUE,FALSE,6,local-bus; bus; air; bus; bus; local-bus,BC Transit; Mountain Man Mike's; Flair Airlines; Ebus,1369.6,limited,"City bus, coach bus, plane, coach bus, coach bus, then city bus."
Kimberley,kimberley,Bella Bella,bella-bella,1,TRUE,FALSE,7,local-bus; bus; bus; local-bus; ferry; rental-car; ferry,BC Transit; Mountain Man Mike's; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),1243.9,limited,"City bus, coach bus, coach bus, city bus, ferry, rental car, then ferry."
Kimberley,kimberley,Bella Bella,bella-bella,2,TRUE,FALSE,8,local-bus; bus; bus; skytrain; ferry; local-bus; rental-car; ferry,BC Transit; Mountain Man Mike's; TransLink; Hullo; National Car & Truck Rental (Vancouver Island); BC Ferries,,limited,"City bus, coach bus, coach bus, SkyTrain, ferry, city bus, rental car, then ferry."
Kimberley,kimberley,Bella Bella,bella-bella,3,TRUE,FALSE,7,local-bus; bus; bus; local-bus; ferry; rental-car; ferry,BC Transit; Mountain Man Mike's; Rider Express; TransLink; BC Ferries; National Car & Truck Rental (Vancouver Island),1705.5,limited,"City bus, coach bus, coach bus, city bus, ferry, rental car, then ferry."
Kimberley,kimberley,Bella Bella,bella-bella,4,TRUE,FALSE,7,local-bus; bus; bus; skytrain; ferry; rental-car; ferry,BC Transit; Mountain Man Mike's; Ebus; TransLink; Hullo; Budget; BC Ferries,,limited,"City bus, coach bus, coach bus, SkyTrain, ferry, rental car, then ferry."
